run_id,suite,method,image,mask,seed,K,sparsity,n_train,dict_iters,als_iters,crown_T,K_s,mask_mode,missing_frac_target,square_size,scratch_count,scratch_thickness,status,full_psnr,full_ssim,full_mse,full_mae,hole_psnr,hole_mse,hole_mae,boundary_mae,missing_frac_actual,runtime_sec,train_rmse_final,observed_max_abs_err,train_rmse_initial,train_rmse_L3_final,train_rmse_L2_final,train_rmse_L1_final,crown_iters_completed,avg_outer_time_sec,error
paper__biharmonic__moon__random_p10__seed42__K256__s8__nt2000__di20__als10__T3__Ks10,paper,biharmonic,moon,random_p10,42,256,8,2000,20,10,3,10,random,0.1,20,3,4,completed,52.76946764236665,0.9980398484164453,5.285100324984502e-06,0.0003649989971405568,42.644698883425775,5.439138424908674e-05,0.003756371588662615,0.0003717607589923463,0.09716796875,0.019649028778076172,,0.0,,,,,,,
paper__crown_full__moon__random_p10__seed42__K192__s8__nt2000__di20__als10__T5__Ks10,paper,crown_full,moon,random_p10,42,192,8,2000,20,10,5,10,random,0.1,20,3,4,completed,52.74742774582656,0.9980586028562183,5.311989714161599e-06,0.00036231501812627423,42.622658986885696,5.466811524926109e-05,0.0037287495332794453,0.0003690270581238889,0.09716796875,151.9788463115692,0.006987827173590876,0.0,0.009385631573551337,,,,5,26.84310326576233,
paper__crown_no_nonlocal__moon__random_p10__seed42__K256__s6__nt2000__di20__als10__T5__Ks10,paper,crown_no_nonlocal,moon,random_p10,42,256,6,2000,20,10,5,10,random,0.1,20,3,4,completed,49.890831373779896,0.9967629629017816,1.0254556035848862e-05,0.00045188776613416424,39.766062614839036,0.00010553432543426367,0.004650583643430997,0.00046025917943193743,0.09716796875,37.40553665161133,0.0077660199128939175,0.0,0.01032162026967048,,,,5,4.439525365829468,
paper__zero_ksvd__moon__random_p10__seed42__K256__s8__nt2000__di20__als10__T3__Ks10,paper,zero_ksvd,moon,random_p10,42,256,8,2000,20,10,3,10,random,0.1,20,3,4,completed,17.526635560405225,0.12872192482918443,0.017674064840961047,0.04120485353008778,7.401866801464357,0.18189188338838308,0.4240579900985918,0.041968190988248055,0.09716796875,25.392014980316162,0.020646887967925857,0.0,0.06361702497893884,,,,,,
paper__crown_sparse_only__moon__random_p10__seed42__K192__s8__nt2000__di20__als10__T5__Ks10,paper,crown_sparse_only,moon,random_p10,42,192,8,2000,20,10,5,10,random,0.1,20,3,4,completed,51.04977734721231,0.9972050449018534,7.85275892866184e-06,0.0004743099592618565,40.925008588271446,8.081633309497209e-05,0.004881340686272775,0.0004830967532355003,0.09716796875,150.80774402618408,0.006987827173590876,0.0,0.009385631573551337,,,,5,26.78260064125061,
paper__masked_ksvd__moon__random_p10__seed42__K256__s8__nt2000__di20__als10__T3__Ks10,paper,masked_ksvd,moon,random_p10,42,256,8,2000,20,10,3,10,random,0.1,20,3,4,completed,34.49961699928117,0.9457977691311004,0.000354844681313292,0.001414461485046464,24.374848240340313,0.0036518688810533765,0.014556869956659087,0.0014406649863857558,0.09716796875,24.42935609817505,0.006461303227935287,0.0,0.009013752660088513,,,,,,
paper__multiscale_ksvd__moon__random_p10__seed42__K256__s8__nt2000__di20__als10__T3__Ks10,paper,multiscale_ksvd,moon,random_p10,42,256,8,2000,20,10,3,10,random,0.1,20,3,4,completed,45.367629669620214,0.9844370573122996,2.9056080699409755e-05,0.0007686306223977174,35.24286091067935,0.0002990294134291014,0.007910329219449877,0.0007828698319883255,0.09716796875,40.82063603401184,0.006461303227935287,0.0,,0.0031000250593884865,0.006436109140002038,0.006461303227935287,,,
paper__biharmonic__moon__random_p10__seed42__K256__s8__nt2000__di20__als10__T5__Ks10,paper,biharmonic,moon,random_p10,42,256,8,2000,20,10,5,10,random,0.1,20,3,4,completed,52.76946764236665,0.9980398484164453,5.285100324984502e-06,0.0003649989971405568,42.644698883425775,5.439138424908674e-05,0.003756371588662615,0.0003717607589923463,0.09716796875,0.008660078048706055,,0.0,,,,,,,
paper__crown_no_nonlocal__moon__random_p10__seed42__K256__s8__nt2000__di20__als10__T3__Ks10,paper,crown_no_nonlocal,moon,random_p10,42,256,8,2000,20,10,3,10,random,0.1,20,3,4,completed,51.910419909706896,0.9979779006803676,6.4410698522784125e-06,0.00038435851461231967,41.78565115076603,6.628799526364918e-05,0.003955609235809199,0.0003914789197692556,0.09716796875,36.71836590766907,0.006461303227935287,0.0,0.009013752660088513,,,,3,5.7010884284973145,
paper__zero_ksvd__moon__random_p10__seed42__K256__s8__nt2000__di20__als10__T5__Ks10,paper,zero_ksvd,moon,random_p10,42,256,8,2000,20,10,5,10,random,0.1,20,3,4,completed,17.526635560405225,0.12872192482918443,0.017674064840961047,0.04120485353008778,7.401866801464357,0.18189188338838308,0.4240579900985918,0.041968190988248055,0.09716796875,24.005133867263794,0.020646887967925857,0.0,0.06361702497893884,,,,,,
paper__masked_ksvd__moon__random_p10__seed42__K256__s8__nt2000__di20__als10__T5__Ks10,paper,masked_ksvd,moon,random_p10,42,256,8,2000,20,10,5,10,random,0.1,20,3,4,completed,34.49961699928117,0.9457977691311004,0.000354844681313292,0.001414461485046464,24.374848240340313,0.0036518688810533765,0.014556869956659087,0.0014406649863857558,0.09716796875,23.700795888900757,0.006461303227935287,0.0,0.009013752660088513,,,,,,
paper__crown_full__moon__random_p10__seed42__K256__s6__nt2000__di20__als10__T5__Ks10,paper,crown_full,moon,random_p10,42,256,6,2000,20,10,5,10,random,0.1,20,3,4,completed,51.57936358557444,0.9977576326403137,6.951261738017691e-06,0.0003922334483763896,41.45459482663358,7.153861326361925e-05,0.0040366537802756074,0.0003994997400347363,0.09716796875,130.9387230873108,0.0077660199128939175,0.0,0.01032162026967048,,,,5,23.24674324989319,
paper__crown_full__moon__random_p10__seed42__K256__s8__nt2000__di20__als10__T3__Ks10,paper,crown_full,moon,random_p10,42,256,8,2000,20,10,3,10,random,0.1,20,3,4,completed,51.967366343064015,0.9980074830328748,6.357163272996401e-06,0.00037805997437761324,41.842597584123155,6.542447428691773e-05,0.003890788078016844,0.00038506369639455524,0.09716796875,82.5543007850647,0.006461303227935287,0.0,0.009013752660088513,,,,3,20.907880942026775,
