suite,method,image,mask,K,sparsity,n_train,dict_iters,crown_T,num_runs,seeds,full_psnr_mean,full_psnr_std,full_ssim_mean,full_ssim_std,full_mse_mean,full_mse_std,full_mae_mean,full_mae_std,hole_psnr_mean,hole_psnr_std,hole_mse_mean,hole_mse_std,hole_mae_mean,hole_mae_std,boundary_mae_mean,boundary_mae_std,missing_frac_actual_mean,missing_frac_actual_std,runtime_sec_mean,runtime_sec_std,observed_max_abs_err_mean,observed_max_abs_err_std,train_rmse_final_mean,train_rmse_final_std
paper,zero_ksvd,camera,random_p30,192,6,2000,20,3,2,"123,42",13.490640671805817,0.03803107296080288,0.3264028107553712,0.0024350433317690823,0.04476644262709003,0.000392008740398235,0.10040348539501948,0.0003237547054183304,8.291177002689645,0.03846988723116951,0.1482174502256362,0.0013128786355052074,0.33242624178364977,0.0011055087833617971,0.10040348539501948,0.0003237547054183304,0.302032470703125,3.0517578125e-05,17.761457562446594,0.25112664699554443,0.0,0.0,0.14399362921886086,0.0005903631182231917
paper,zero_ksvd,camera,random_p30,192,6,2000,20,5,2,"123,42",13.490640671805817,0.03803107296080288,0.3264028107553712,0.0024350433317690823,0.04476644262709003,0.000392008740398235,0.10040348539501948,0.0003237547054183304,8.291177002689645,0.03846988723116951,0.1482174502256362,0.0013128786355052074,0.33242624178364977,0.0011055087833617971,0.10040348539501948,0.0003237547054183304,0.302032470703125,3.0517578125e-05,19.09088110923767,0.26935386657714844,0.0,0.0,0.14399362921886086,0.0005903631182231917
paper,zero_ksvd,camera,random_p30,192,8,2000,20,3,2,"123,42",12.871534122562098,0.019844720334900146,0.3086343685502708,0.002433392712028859,0.05162393694827729,0.00023588958735686755,0.10808683230730236,0.00014161315843584654,7.672070453445928,0.02028353460526544,0.17092189190649665,0.000798277446743087,0.3578649920250532,0.0005050262673184924,0.10808683230730236,0.00014161315843584654,0.302032470703125,3.0517578125e-05,22.89811146259308,0.10612738132476807,0.0,0.0,0.1327285450828744,0.000419156877223284
paper,zero_ksvd,camera,random_p30,192,8,2000,20,5,2,"123,42",12.871534122562098,0.019844720334900146,0.3086343685502708,0.002433392712028859,0.05162393694827729,0.00023588958735686755,0.10808683230730236,0.00014161315843584654,7.672070453445928,0.02028353460526544,0.17092189190649665,0.000798277446743087,0.3578649920250532,0.0005050262673184924,0.10808683230730236,0.00014161315843584654,0.302032470703125,3.0517578125e-05,22.742858052253723,0.17666304111480713,0.0,0.0,0.1327285450828744,0.000419156877223284
paper,zero_ksvd,camera,random_p30,256,6,2000,20,3,2,"123,42",13.128696431526668,0.024455379875520933,0.31661007074048164,0.002676221487599828,0.04865609405263034,0.00027398245574017377,0.10476590724425647,0.00015810604536233702,7.929232762410496,0.024894194145886228,0.1610956666992982,0.0009234063631800987,0.3468697390220705,0.0005585216361983225,0.10476590724425647,0.00015810604536233702,0.302032470703125,3.0517578125e-05,17.298556923866272,0.06942498683929443,0.0,0.0,0.13421364415588277,5.574091322244068e-05
paper,zero_ksvd,camera,random_p30,256,6,2000,20,5,2,"123,42",13.128696431526668,0.024455379875520933,0.31661007074048164,0.002676221487599828,0.04865609405263034,0.00027398245574017377,0.10476590724425647,0.00015810604536233702,7.929232762410496,0.024894194145886228,0.1610956666992982,0.0009234063631800987,0.3468697390220705,0.0005585216361983225,0.10476590724425647,0.00015810604536233702,0.302032470703125,3.0517578125e-05,17.735538959503174,0.33179211616516113,0.0,0.0,0.13421364415588277,5.574091322244068e-05
paper,zero_ksvd,camera,random_p30,256,8,2000,20,3,2,"123,42",12.44063495079502,0.02057156097445123,0.2963872825816136,0.002551062753717831,0.05700873142283769,0.000270035626148607,0.11373678238193297,0.0001712016158815291,7.241171281678849,0.021010375244817414,0.18875043188810736,0.0009131330534026122,0.3765714347753916,0.0006048808713732812,0.11373678238193297,0.0001712016158815291,0.302032470703125,3.0517578125e-05,23.979013442993164,0.01857447624206543,0.0,0.0,0.12024809559443381,4.1194229654595294e-05
paper,zero_ksvd,camera,random_p30,256,8,2000,20,5,2,"123,42",12.44063495079502,0.02057156097445123,0.2963872825816136,0.002551062753717831,0.05700873142283769,0.000270035626148607,0.11373678238193297,0.0001712016158815291,7.241171281678849,0.021010375244817414,0.18875043188810736,0.0009131330534026122,0.3765714347753916,0.0006048808713732812,0.11373678238193297,0.0001712016158815291,0.302032470703125,3.0517578125e-05,28.444884300231934,2.47662353515625,0.0,0.0,0.12024809559443381,4.1194229654595294e-05
paper,zero_ksvd,camera,scratches_n4_t8,192,6,2000,20,3,2,"123,42",12.541193439449337,0.9150594679896722,0.7268012560494941,0.04360445333899332,0.056944308401248374,0.011823724699450262,0.0854090662868477,0.015287054980316475,4.7737764628719965,0.20250662386937135,0.33349883066831176,0.015539414164974036,0.5026168024093344,0.00847528273354603,0.26279163525553095,0.008357614890305287,0.169464111328125,0.027557373046875,17.904871940612793,0.08433675765991211,0.0,0.0,0.035840503850402584,0.0014194326060900028
paper,zero_ksvd,camera,scratches_n4_t8,192,6,2000,20,5,2,"123,42",12.541193439449337,0.9150594679896722,0.7268012560494941,0.04360445333899332,0.056944308401248374,0.011823724699450262,0.0854090662868477,0.015287054980316475,4.7737764628719965,0.20250662386937135,0.33349883066831176,0.015539414164974036,0.5026168024093344,0.00847528273354603,0.26279163525553095,0.008357614890305287,0.169464111328125,0.027557373046875,18.828968405723572,1.6604865789413452,0.0,0.0,0.035840503850402584,0.0014194326060900028
